timestamp,latitudeE7,longitudeE7
2023-09-22T16:23:49.434Z,372335950,-804225388
2023-09-22T16:24:18.721Z,372336015,-804224965
2023-09-22T16:24:35.303Z,372336143,-804225971
2023-09-22T16:25:05.574Z,372336326,-804224990
2023-09-22T16:25:24.305Z,372337864,-804225989
2023-09-22T16:25:55.304Z,372336526,-804225788
2023-09-22T16:26:23.305Z,372336157,-804225854
2023-09-22T16:26:39.008Z,372335822,-804225671
2023-09-22T16:26:56.303Z,372335872,-804225933
2023-09-22T16:27:19.059Z,372335877,-804227870
2023-09-22T16:27:35.962Z,372335905,-804227414
2023-09-22T16:28:08.282Z,372336257,-804229517
2023-09-22T16:28:36.669Z,372336144,-804224702
2023-09-22T16:29:04.287Z,372335653,-804222904
2023-09-22T16:29:31.409Z,372333918,-804219995
2023-09-22T16:29:58.983Z,372332422,-804218219
2023-09-22T16:30:29.079Z,372333542,-804217187
2023-09-22T16:30:45.061Z,372335390,-804216207
2023-09-22T16:31:14.779Z,372333969,-804217328
2023-09-22T16:31:42.302Z,372332944,-804216057
2023-09-22T16:32:05.277Z,372333107,-804215628
2023-09-22T16:32:25.244Z,372333230,-804215575
2023-09-22T16:32:45.317Z,372333143,-804215542
2023-09-22T16:33:05.298Z,372333438,-804215522
2023-09-22T16:33:25.353Z,372333490,-804215576
2023-09-22T16:33:45.424Z,372333099,-804215564
2023-09-22T16:34:05.493Z,372333113,-804215566
2023-09-22T16:34:25.565Z,372333061,-804215535
2023-09-22T16:34:45.531Z,372333091,-804215564
2023-09-22T16:35:05.500Z,372333120,-804215532
2023-09-22T16:35:25.569Z,372333033,-804215562
2023-09-22T16:35:45.643Z,372333229,-804215603
2023-09-22T16:36:05.625Z,372333054,-804215553
2023-09-22T16:36:25.681Z,372333212,-804215586
2023-09-22T16:36:45.648Z,372333169,-804215537
2023-09-22T16:37:05.720Z,372333137,-804215553
2023-09-22T16:37:25.789Z,372333356,-804215543
2023-09-22T16:37:45.859Z,372333377,-804215491
2023-09-22T16:38:05.931Z,372333386,-804215522
2023-09-22T16:38:25.797Z,372333316,-804215535
2023-09-22T16:38:45.970Z,372333513,-804215558
2023-09-22T16:39:05.937Z,372333124,-804215549
2023-09-22T16:39:25.906Z,372333505,-804215507
2023-09-22T16:39:45.976Z,372333481,-804215559
2023-09-22T16:40:05.944Z,372333205,-804215570
2023-09-22T16:40:26.012Z,372333168,-804215542
2023-09-22T16:40:46.083Z,372333166,-804215581
2023-09-22T16:41:06.156Z,372333359,-804215526
2023-09-22T16:41:26.241Z,372333411,-804215494
2023-09-22T16:41:46.088Z,372333049,-804215693
2023-09-22T16:42:06.161Z,372333444,-804215559
2023-09-22T16:42:26.231Z,372333380,-804215478
2023-09-22T16:42:46.319Z,372333431,-804215525
2023-09-22T16:43:06.374Z,372333119,-804215513
2023-09-22T16:43:26.458Z,372333009,-804215525
2023-09-22T16:43:46.615Z,372333430,-804215522
2023-09-22T16:44:06.687Z,372333182,-804215514
2023-09-22T16:44:26.656Z,372333436,-804215557
2023-09-22T16:44:46.621Z,372333426,-804215514
2023-09-22T16:45:06.590Z,372333305,-804215582
2023-09-22T16:45:26.764Z,372333111,-804215519
2023-09-22T16:45:46.835Z,372333458,-804215503
2023-09-22T16:46:06.800Z,372333181,-804215634
2023-09-22T16:46:26.770Z,372333199,-804215580
2023-09-22T16:46:46.842Z,372333384,-804215566
2023-09-22T16:47:06.809Z,372333384,-804215693
2023-09-22T16:47:26.880Z,372333128,-804215501
2023-09-22T16:47:46.848Z,372333135,-804215543
2023-09-22T16:48:06.817Z,372333416,-804215553
2023-09-22T16:48:26.887Z,372333234,-804215507
2023-09-22T16:48:47.058Z,372333445,-804215539
2023-09-22T16:49:07.028Z,372333390,-804215536
2023-09-22T16:49:27.098Z,372333280,-804215591
2023-09-22T16:49:47.065Z,372333420,-804215521
2023-09-22T16:50:07.031Z,372333296,-804215579
2023-09-22T16:50:27.103Z,372333172,-804215548
2023-09-22T16:50:47.175Z,372333259,-804215633
2023-09-22T16:51:07.245Z,372333595,-804215521
2023-09-22T16:51:27.418Z,372333567,-804215547
2023-09-22T16:51:47.298Z,372333441,-804215590
2023-09-22T16:52:07.355Z,372333373,-804215625
2023-09-22T16:52:27.425Z,372333522,-804215518
2023-09-22T16:52:47.393Z,372333306,-804215572
2023-09-22T16:53:07.463Z,372333210,-804215586
2023-09-22T16:53:27.534Z,372333265,-804215598
2023-09-22T16:53:47.501Z,372333262,-804215530
2023-09-22T16:54:07.571Z,372333238,-804215576
2023-09-22T16:54:27.540Z,372333524,-804215597
2023-09-22T16:54:47.741Z,372333101,-804215501
2023-09-22T16:55:07.682Z,372333308,-804215533
2023-09-22T16:55:27.649Z,372333333,-804215564
2023-09-22T16:55:47.822Z,372333312,-804215574
2023-09-22T16:56:07.790Z,372333377,-804215678
2023-09-22T16:56:27.759Z,372333255,-804215557
2023-09-22T16:56:47.948Z,372333199,-804215555
2023-09-22T16:57:07.797Z,372333263,-804215579
2023-09-22T16:57:27.969Z,372333105,-804215671
2023-09-22T16:57:48.040Z,372333451,-804215518
2023-09-22T16:58:08.008Z,372333133,-804215511
2023-09-22T16:58:28.078Z,372333391,-804215601
2023-09-22T16:58:48.047Z,372333470,-804215581
2023-09-22T16:59:08.116Z,372333306,-804215619
2023-09-22T16:59:28.201Z,372333562,-804215609
2023-09-22T16:59:48.172Z,372333353,-804215554
2023-09-22T17:00:08.243Z,372333191,-804215660
2023-09-22T17:00:28.297Z,372333383,-804215587
2023-09-22T17:00:48.179Z,372333278,-804215679
2023-09-22T17:01:08.249Z,372333379,-804215630
2023-09-22T17:01:28.199Z,372333100,-804215628
2023-09-22T17:01:48.285Z,372333157,-804215642
2023-09-22T17:02:08.342Z,372333282,-804215533
2023-09-22T17:02:28.427Z,372333232,-804215688
2023-09-22T17:02:48.498Z,372333234,-804215678
2023-09-22T17:03:08.569Z,372333135,-804215693
2023-09-22T17:03:28.521Z,372333260,-804215667
2023-09-22T17:03:48.505Z,372333222,-804215681
2023-09-22T17:04:08.662Z,372333046,-804215783
2023-09-22T17:04:28.647Z,372333231,-804215673
2023-09-22T17:04:48.718Z,372333145,-804215669
2023-09-22T17:05:08.873Z,372333090,-804215650
2023-09-22T17:05:28.840Z,372333171,-804215631
2023-09-22T17:05:48.810Z,372333178,-804215541
2023-09-22T17:06:08.777Z,372333155,-804215674
2023-09-22T17:06:28.866Z,372333157,-804215635
2023-09-22T17:06:49.021Z,372333035,-804215805
2023-09-22T17:07:09.019Z,372333192,-804215549
2023-09-22T17:07:28.955Z,372333305,-804215525
2023-09-22T17:07:49.045Z,372333167,-804215659
2023-09-22T17:08:08.995Z,372333130,-804215747
2023-09-22T17:08:29.066Z,372333126,-804215644
2023-09-22T17:08:49.034Z,372333071,-804215754
2023-09-22T17:09:09.225Z,372333350,-804215566
2023-09-22T17:09:29.175Z,372333174,-804215651
2023-09-22T17:09:49.142Z,372333186,-804215593
2023-09-22T17:10:09.212Z,372333237,-804215557
2023-09-22T17:10:29.182Z,372333185,-804215566
2023-09-22T17:10:49.355Z,372333193,-804215622
2023-09-22T17:11:09.323Z,372333128,-804215643
2023-09-22T17:11:29.288Z,372333191,-804215533
2023-09-22T17:11:49.276Z,372333212,-804215654
2023-09-22T17:12:09.448Z,372333180,-804215559
2023-09-22T17:12:29.297Z,372333182,-804215621
2023-09-22T17:12:49.367Z,372333151,-804215639
2023-09-22T17:13:09.455Z,372333155,-804215677
2023-09-22T17:13:29.526Z,372333278,-804215543
2023-09-22T17:13:49.476Z,372333160,-804215566
2023-09-22T17:14:09.445Z,372333205,-804215603
2023-09-22T17:14:29.515Z,372333485,-804215475
2023-09-22T17:14:49.484Z,372333268,-804215568
2023-09-22T17:15:09.673Z,372333183,-804215510
2023-09-22T17:15:29.522Z,372333209,-804215608
2023-09-22T17:15:49.592Z,372333160,-804215513
2023-09-22T17:16:09.575Z,372333188,-804215529
2023-09-22T17:16:29.733Z,372333233,-804215552
2023-09-22T17:16:49.598Z,372333204,-804215520
2023-09-22T17:17:09.667Z,372333212,-804215532
2023-09-22T17:17:29.740Z,372333239,-804215593
2023-09-22T17:17:49.725Z,372333112,-804215555
2023-09-22T17:18:09.898Z,372333068,-804215545
2023-09-22T17:18:29.850Z,372333128,-804215583
2023-09-22T17:18:51.882Z,372333090,-804215597
2023-09-22T17:19:11.834Z,372333350,-804215568
2023-09-22T17:19:31.904Z,372333373,-804215565
2023-09-22T17:19:51.973Z,372333244,-804215596
2023-09-22T17:20:12.045Z,372333268,-804215629
2023-09-22T17:20:32.012Z,372333130,-804215519
2023-09-22T17:20:51.998Z,372333326,-804215548
2023-09-22T17:21:12.049Z,372333282,-804215507
2023-09-22T17:21:32.036Z,372333394,-804215571
2023-09-22T17:21:52.106Z,372333331,-804215559
2023-09-22T17:22:12.177Z,372333456,-804215600
2023-09-22T17:22:32.146Z,372333350,-804215616
2023-09-22T17:22:52.216Z,372333270,-804215571
2023-09-22T17:23:12.167Z,372333400,-804215558
2023-09-22T17:23:32.237Z,372333453,-804215550
2023-09-22T17:23:52.325Z,372333145,-804215526
2023-09-22T17:24:12.276Z,372333164,-804215666
2023-09-22T17:24:32.364Z,372333093,-804215540
2023-09-22T17:24:52.331Z,372333409,-804215522
2023-09-22T17:25:12.282Z,372333057,-804215713
2023-09-22T17:25:32.353Z,372333198,-804215637
2023-09-22T17:25:52.424Z,372333140,-804215539
2023-09-22T17:26:12.391Z,372333129,-804215501
2023-09-22T17:26:32.565Z,372333308,-804215556
2023-09-22T17:26:52.430Z,372333173,-804215536
2023-09-22T17:27:12.602Z,372333182,-804215515
2023-09-22T17:27:32.571Z,372333230,-804215569
2023-09-22T17:27:52.539Z,372333277,-804215580
2023-09-22T17:28:12.609Z,372333106,-804215526
2023-09-22T17:28:32.476Z,372333223,-804215515
2023-09-22T17:28:52.562Z,372333190,-804215548
2023-09-22T17:29:12.634Z,372333223,-804215514
2023-09-22T17:29:32.787Z,372333195,-804215508
2023-09-22T17:29:52.878Z,372333127,-804215524
2023-09-22T17:30:12.743Z,372333242,-804215563
2023-09-22T17:30:32.795Z,372333145,-804215522
2023-09-22T17:30:52.763Z,372333156,-804215571
2023-09-22T17:31:12.852Z,372333187,-804215559
2023-09-22T17:31:32.802Z,372333251,-804215522
2023-09-22T17:31:52.890Z,372333163,-804215511
2023-09-22T17:32:12.858Z,372333203,-804215613
2023-09-22T17:32:32.849Z,372333305,-804215615
2023-09-22T17:32:53.019Z,372333466,-804215735
2023-09-22T17:33:12.987Z,372333434,-804215648
2023-09-22T17:33:33.038Z,372333503,-804215625
2023-09-22T17:33:53.026Z,372333365,-804215673
2023-09-22T17:34:13.094Z,372333488,-804215664
2023-09-22T17:34:33.045Z,372333456,-804215633
2023-09-22T17:34:53.342Z,372333314,-804215798
2023-09-22T17:35:13.082Z,372333494,-804215733
2023-09-22T17:35:33.154Z,372333167,-804215687
2023-09-22T17:35:53.120Z,372333492,-804215609
2023-09-22T17:36:13.192Z,372333273,-804215736
2023-09-22T17:36:33.178Z,372333395,-804215697
2023-09-22T17:36:53.250Z,372333488,-804215650
2023-09-22T17:37:13.199Z,372333470,-804215624
2023-09-22T17:37:33.186Z,372333520,-804215616
2023-09-22T17:37:53.239Z,372333492,-804215656
2023-09-22T17:38:13.308Z,372333503,-804215641
2023-09-22T17:38:33.276Z,372333518,-804215632
2023-09-22T17:38:53.346Z,372333535,-804215600
2023-09-22T17:39:13.315Z,372333361,-804215787
2023-09-22T17:39:33.405Z,372333498,-804215694
2023-09-22T17:39:53.477Z,372333458,-804215692
2023-09-22T17:40:13.445Z,372333537,-804215682
2023-09-22T17:40:33.393Z,372333513,-804215725
2023-09-22T17:40:53.565Z,372333482,-804215675
2023-09-22T17:41:13.430Z,372333517,-804215708
2023-09-22T17:41:33.604Z,372333504,-804215639
2023-09-22T17:41:53.571Z,372333523,-804215697
2023-09-22T17:42:13.539Z,372333482,-804215692
2023-09-22T17:42:33.630Z,372333552,-804215670
2023-09-22T17:42:53.701Z,372333435,-804215767
2023-09-22T17:43:13.667Z,372333464,-804215750
2023-09-22T17:43:33.719Z,372333488,-804215686
2023-09-22T17:43:53.688Z,372333547,-804215605
2023-09-22T17:44:13.757Z,372333221,-804215752
2023-09-22T17:44:33.747Z,372333552,-804215666
2023-09-22T17:44:53.695Z,372333559,-804215609
2023-09-22T17:45:13.888Z,372333628,-804215622
2023-09-22T17:45:33.835Z,372333543,-804215653
2023-09-22T17:45:53.903Z,372333501,-804215708
2023-09-22T17:46:13.873Z,372333493,-804215705
2023-09-22T17:46:33.944Z,372333524,-804215628
2023-09-22T17:46:53.934Z,372333499,-804215641
2023-09-22T17:47:13.902Z,372333518,-804215625
2023-09-22T17:47:34.054Z,372333463,-804215674
2023-09-22T17:47:53.918Z,372333515,-804215703
2023-09-22T17:48:14.092Z,372333498,-804215644
2023-09-22T17:48:34.060Z,372333436,-804215749
2023-09-22T17:48:54.051Z,372333498,-804215618
2023-09-22T17:49:14.121Z,372333353,-804215639
2023-09-22T17:49:30.183Z,372333184,-804215618
2023-09-22T17:49:45.915Z,372332981,-804215636
2023-09-22T17:50:04.112Z,372333018,-804215642
2023-09-22T17:50:33.472Z,372333215,-804215673
2023-09-22T17:51:04.386Z,372334767,-804217036
2023-09-22T17:51:24.232Z,372334800,-804216719
2023-09-22T17:51:44.317Z,372334883,-804216703
2023-09-22T17:52:03.932Z,372334680,-804216924
2023-09-22T17:52:34.272Z,372334899,-804216715
2023-09-22T17:52:54.506Z,372335413,-804216065
2023-09-22T17:53:14.443Z,372335965,-804216552
2023-09-22T17:53:35.491Z,372336371,-804216657
2023-09-22T17:54:03.551Z,372336911,-804216791
2023-09-22T17:54:27.382Z,372337253,-804217494
2023-09-22T17:54:47.433Z,372337517,-804218463
2023-09-22T17:55:19.305Z,372348630,-804203614
2023-09-22T17:55:40.305Z,372336375,-804187341
2023-09-22T17:56:00.305Z,372321567,-804169927
2023-09-22T17:56:20.305Z,372308414,-804155979
2023-09-22T17:56:40.304Z,372307707,-804156564
2023-09-22T17:57:00.306Z,372303663,-804152160
2023-09-22T17:57:20.305Z,372291196,-804138760
2023-09-22T17:57:41.304Z,372283736,-804130518
2023-09-22T17:58:00.306Z,372271810,-804117890
2023-09-22T17:58:21.304Z,372253930,-804096476
2023-09-22T17:59:03.160Z,372220342,-804057252
2023-09-22T18:00:16.196Z,372189414,-804039610
2023-09-22T18:02:06.317Z,372190795,-804031541
2023-09-22T18:03:33.307Z,372190746,-804031521
2023-09-22T18:05:09.327Z,372190731,-804031495
2023-09-22T18:06:33.994Z,372190744,-804031513
2023-09-22T18:08:10.228Z,372190669,-804031578
2023-09-22T18:09:35.729Z,372190742,-804031559
2023-09-22T18:10:45.408Z,372191887,-804030831
2023-09-22T18:12:23.740Z,372152429,-804010904
2023-09-22T18:13:35.094Z,372114426,-803995341
2023-09-22T18:15:25.242Z,371940980,-804043088
2023-09-22T18:16:55.993Z,371941264,-804046566
2023-09-22T18:18:05.343Z,371899999,-804150908
2023-09-22T18:20:09.915Z,371874664,-804105623
2023-09-22T18:21:43.949Z,371876236,-804106813
2023-09-22T18:22:53.833Z,371876161,-804106713
2023-09-22T18:25:22.178Z,371875896,-804106645
2023-09-22T18:26:47.474Z,371875955,-804106862
2023-09-22T18:29:41.362Z,371876001,-804106749
2023-09-22T18:32:15.142Z,371876511,-804106535
2023-09-22T18:34:48.369Z,371878159,-804109487
2023-09-22T18:37:12.433Z,371878103,-804109487
2023-09-22T18:38:45.158Z,371878100,-804109584
2023-09-22T18:40:48.167Z,371878199,-804109614
2023-09-22T18:42:49.147Z,371878127,-804109546
2023-09-22T18:44:27.541Z,371878115,-804109578
2023-09-22T18:45:36.365Z,371878140,-804109487
2023-09-22T18:48:32.353Z,371878127,-804109597
2023-09-22T18:50:09.509Z,371878127,-804109597
2023-09-22T19:02:01.661Z,371878104,-804109561
2023-09-22T19:03:28.210Z,371878108,-804109505
2023-09-22T19:05:16.976Z,371878108,-804109505
2023-09-22T19:08:28.155Z,371878108,-804109505
2023-09-22T19:11:08.871Z,371878158,-804109546
2023-09-22T19:14:31.506Z,371878079,-804109502
2023-09-22T19:16:13.444Z,371878079,-804109502
2023-09-22T19:20:14.581Z,371878167,-804109437
2023-09-22T19:22:35.438Z,371878188,-804109469
2023-09-22T19:32:14.286Z,371878144,-804109428
2023-09-22T19:35:29.503Z,371878161,-804109467
2023-09-22T19:35:44.636Z,371878077,-804109617
2023-09-22T19:35:59.693Z,371878161,-804109415
2023-09-22T19:36:14.694Z,371878063,-804109534
2023-09-22T19:36:29.733Z,371878170,-804109465
2023-09-22T19:36:44.765Z,371878182,-804109484
2023-09-22T19:36:59.771Z,371878109,-804109519
2023-09-22T19:37:14.875Z,371878163,-804109561
2023-09-22T19:37:29.917Z,371878135,-804109525
2023-09-22T19:37:44.985Z,371878161,-804110477
2023-09-22T19:38:15.034Z,371875513,-804111274
2023-09-22T19:38:45.157Z,371874726,-804112346
2023-09-22T19:39:15.132Z,371874501,-804112119
2023-09-22T19:39:30.201Z,371874572,-804112105
2023-09-22T19:39:45.307Z,371874567,-804112130
2023-09-22T19:40:00.337Z,371874468,-804111928
2023-09-22T19:40:15.337Z,371874606,-804112071
2023-09-22T19:40:30.392Z,371874673,-804112211
2023-09-22T19:40:45.508Z,371874715,-804112130
2023-09-22T19:41:15.521Z,371874560,-804112056
2023-09-22T19:41:30.558Z,371874684,-804112160
2023-09-22T19:41:45.707Z,371874525,-804111963
2023-09-22T19:42:05.851Z,371874461,-804112073
2023-09-22T19:42:35.794Z,371874590,-804112075
2023-09-22T19:42:50.942Z,371874543,-804111928
2023-09-22T19:43:20.954Z,371874480,-804112084
2023-09-22T19:43:36.086Z,371874630,-804112013
2023-09-22T19:44:06.140Z,371874675,-804112225
2023-09-22T19:44:36.146Z,371874532,-804112011
2023-09-22T19:45:29.709Z,371874652,-804112202
2023-09-22T19:47:29.128Z,371874591,-804112063
2023-09-22T19:48:41.287Z,371874591,-804112063
2023-09-22T20:01:59.826Z,371874766,-804112297
2023-09-22T20:03:09.101Z,371874766,-804112297
2023-09-22T20:05:37.252Z,371874751,-804112139
2023-09-22T20:10:32.062Z,371874549,-804112333
2023-09-22T20:13:23.384Z,371874549,-804112333
2023-09-22T20:14:35.082Z,371878168,-804109559
2023-09-22T20:16:36.892Z,371878149,-804109361
2023-09-22T20:18:36.896Z,371878167,-804109531
2023-09-22T20:21:27.295Z,371878100,-804109589
2023-09-22T20:21:42.576Z,371878140,-804109483
2023-09-22T20:21:57.613Z,371878138,-804109534
2023-09-22T20:22:12.622Z,371878143,-804109461
2023-09-22T20:22:27.692Z,371878118,-804109431
2023-09-22T20:22:42.785Z,371878120,-804109537
2023-09-22T20:22:57.832Z,371878185,-804109494
2023-09-22T20:23:12.833Z,371878149,-804109505
2023-09-22T20:23:27.899Z,371878293,-804109594
2023-09-22T20:23:42.936Z,371878153,-804109560
2023-09-22T20:23:57.986Z,371878168,-804109498
2023-09-22T20:24:13.026Z,371877990,-804109517
2023-09-22T20:24:28.062Z,371878151,-804109567
2023-09-22T20:24:43.066Z,371878158,-804109638
2023-09-22T20:24:58.107Z,371878122,-804109541
2023-09-22T20:25:29.139Z,371878167,-804109472
2023-09-22T20:25:44.248Z,371878198,-804109620
2023-09-22T20:25:59.321Z,371878217,-804109544
2023-09-22T20:26:29.329Z,371878158,-804109492
2023-09-22T20:26:44.379Z,371878103,-804109510
2023-09-22T20:26:59.444Z,371878063,-804109505
2023-09-22T20:27:29.508Z,371878076,-804109441
2023-09-22T20:27:44.512Z,371878133,-804109535
2023-09-22T20:27:59.527Z,371878172,-804109639
2023-09-22T20:28:14.593Z,371878108,-804109496
2023-09-22T20:28:34.554Z,371878091,-804109552
2023-09-22T20:28:49.630Z,371878127,-804109557
2023-09-22T20:29:04.660Z,371878143,-804109478
2023-09-22T20:29:24.718Z,371878080,-804109609
2023-09-22T20:31:00.554Z,371878175,-804109357
2023-09-22T20:41:29.454Z,371878146,-804109588
2023-09-22T20:41:46.561Z,371878115,-804109470
2023-09-22T20:42:31.324Z,371878115,-804109470
2023-09-22T20:43:13.027Z,371878115,-804109470
2023-09-22T20:45:08.595Z,371878115,-804109470
2023-09-22T20:45:51.656Z,371878115,-804109470
2023-09-22T20:46:22.705Z,371878115,-804109470
2023-09-22T20:47:01.547Z,371878115,-804109470
2023-09-22T20:47:29.750Z,371878169,-804109432
2023-09-22T20:50:06.869Z,371878169,-804109432
2023-09-22T20:52:49.924Z,371878169,-804109432
2023-09-22T20:54:17.619Z,371878169,-804109432
2023-09-22T21:08:29.969Z,371878169,-804109432
2023-09-22T21:12:52.526Z,371878048,-804109628
2023-09-22T21:13:56.206Z,371878048,-804109628
2023-09-22T21:16:38.848Z,371878048,-804109628
2023-09-22T21:17:54.184Z,371878048,-804109628
2023-09-22T21:19:09.727Z,371878145,-804109335
2023-09-22T21:21:20.920Z,371875200,-804106644
2023-09-22T21:21:49.299Z,371875692,-804103167
2023-09-22T21:22:31.300Z,371875220,-804099960
2023-09-22T21:22:59.300Z,371864942,-804096752
2023-09-22T21:23:41.299Z,371856316,-804088330
2023-09-22T21:24:09.300Z,371856314,-804088327
2023-09-22T21:26:07.488Z,371868431,-804071909
2023-09-22T21:28:17.041Z,372099802,-803997869
2023-09-22T21:30:03.734Z,372116818,-803994670
2023-09-22T21:30:34.068Z,372145746,-804003784
2023-09-22T21:32:16.860Z,372213609,-804051338
2023-09-22T21:33:18.325Z,372257939,-804099376
2023-09-22T21:35:13.307Z,372293392,-804138745
2023-09-22T21:36:20.673Z,372339316,-804086395
2023-09-22T21:36:48.301Z,372367291,-804074596
2023-09-22T21:37:30.301Z,372391141,-804065244
2023-09-22T21:37:58.301Z,372395816,-804068553
2023-09-22T21:39:25.114Z,372360965,-804084298
2023-09-22T21:40:37.304Z,372336686,-804106220
2023-09-22T21:40:57.601Z,372340268,-804108940
2023-09-22T21:42:18.071Z,372336290,-804105593
2023-09-22T21:42:48.721Z,372340950,-804109550
2023-09-22T21:43:09.086Z,372340605,-804109309
2023-09-22T21:44:37.383Z,372354422,-804089671
2023-09-22T21:46:05.488Z,372438495,-804126563
2023-09-22T21:47:19.741Z,372426866,-804146347
2023-09-22T21:48:56.290Z,372403813,-804144123
2023-09-22T21:49:59.799Z,372404418,-804135494
2023-09-22T21:51:04.584Z,372366785,-804135965
2023-09-22T21:51:24.421Z,372351582,-804152928
2023-09-22T21:51:52.298Z,372336433,-804169058
2023-09-22T21:52:34.300Z,372330245,-804175801
2023-09-22T21:53:02.300Z,372330246,-804175796
2023-09-22T21:53:30.299Z,372330248,-804175787
2023-09-22T21:54:58.807Z,372296576,-804142363
2023-09-22T21:56:24.449Z,372217257,-804056492
2023-09-22T21:57:41.793Z,372131736,-803998244
2023-09-22T21:58:54.428Z,372002628,-803997258
2023-09-22T22:00:01.583Z,371956127,-804043184
2023-09-22T22:01:11.519Z,371872996,-804095584
2023-09-22T22:02:06.215Z,371875038,-804106736
2023-09-22T22:03:07.736Z,371869040,-804116913
2023-09-22T22:04:10.453Z,371868986,-804116765
2023-09-22T22:05:15.253Z,371877115,-804068825
2023-09-22T22:05:36.797Z,371907579,-804054142
2023-09-22T22:06:33.747Z,371956229,-804043084
2023-09-22T22:07:44.198Z,371956570,-804015089
2023-09-22T22:08:48.936Z,372065332,-803995065
2023-09-22T22:10:50.006Z,372085971,-803990912
2023-09-22T22:11:52.518Z,372180228,-804016005
2023-09-22T22:13:09.183Z,372270956,-804111262
2023-09-22T22:14:38.944Z,372295842,-804136422
2023-09-22T22:16:11.118Z,372372671,-804068430
2023-09-22T22:17:16.301Z,372397864,-804068019
2023-09-22T22:18:28.750Z,372398265,-804068316
2023-09-22T22:19:32.186Z,372398327,-804068573
2023-09-22T22:20:00.445Z,372398328,-804068581
2023-09-22T22:20:31.746Z,372398431,-804068901
2023-09-22T22:22:04.803Z,372398416,-804068947
2023-09-22T22:22:50.633Z,372398443,-804068930
2023-09-22T22:24:51.965Z,372398435,-804068941
2023-09-22T22:29:52.172Z,372398422,-804068900
2023-09-22T22:34:52.172Z,372398422,-804068900
2023-09-22T22:36:47.957Z,372398422,-804068900
2023-09-22T22:38:03.313Z,372398422,-804068900
2023-09-22T22:48:03.334Z,372398422,-804068900
2023-09-22T22:55:40.324Z,372398468,-804068930
2023-09-22T22:58:22.900Z,372398480,-804068972
2023-09-22T23:00:22.939Z,372398469,-804068917
2023-09-22T23:02:22.921Z,372398457,-804068880
2023-09-22T23:04:25.070Z,372398460,-804068897
2023-09-22T23:06:27.073Z,372398469,-804068935
2023-09-22T23:07:36.113Z,372398451,-804068846
2023-09-22T23:17:17.576Z,372398443,-804068887
2023-09-22T23:17:46.378Z,372398291,-804068491
2023-09-22T23:19:47.032Z,372398401,-804068666
2023-09-22T23:21:48.100Z,372398394,-804068807
2023-09-22T23:25:29.823Z,372398401,-804068842
2023-09-22T23:27:32.988Z,372398404,-804068850
2023-09-22T23:29:34.031Z,372398447,-804068855
2023-09-22T23:30:57.117Z,372398451,-804068847
2023-09-22T23:32:58.036Z,372398433,-804068843
2023-09-22T23:34:58.157Z,372398422,-804068929
2023-09-22T23:36:58.259Z,372398453,-804068891
2023-09-22T23:38:20.817Z,372398471,-804068998
2023-09-22T23:40:20.871Z,372398453,-804068879
2023-09-22T23:42:20.895Z,372398438,-804068830
2023-09-22T23:44:20.928Z,372398422,-804068858
2023-09-22T23:54:21.316Z,372398429,-804068889
2023-09-23T00:04:16.819Z,372398429,-804068889
2023-09-23T00:17:53.660Z,372398445,-804068900
2023-09-23T00:25:07.599Z,372398429,-804068925
2023-09-23T00:48:55.213Z,372398413,-804068857
2023-09-23T00:49:42.736Z,372398269,-804069684
2023-09-23T00:50:10.344Z,372398350,-804069851
2023-09-23T00:50:38.356Z,372398337,-804070018
2023-09-23T00:51:06.375Z,372398337,-804070018
2023-09-23T00:54:57.070Z,372398337,-804070018
2023-09-23T01:14:46.315Z,372398200,-804068754
2023-09-23T01:24:46.404Z,372398437,-804068875
2023-09-23T01:54:35.871Z,372398437,-804068875
2023-09-23T02:09:25.440Z,372398436,-804068856
2023-09-23T02:12:39.460Z,372398436,-804068856
2023-09-23T02:24:25.398Z,372398428,-804068898
2023-09-23T02:33:04.339Z,372398295,-804068628
2023-09-23T02:33:28.693Z,372398388,-804068641
2023-09-23T02:35:29.928Z,372398387,-804068804
2023-09-23T02:37:30.940Z,372398433,-804068879
2023-09-23T02:39:33.005Z,372398431,-804068866
2023-09-23T02:41:33.911Z,372398406,-804068865
2023-09-23T02:54:13.764Z,372398394,-804068917
2023-09-23T03:11:51.798Z,372398434,-804068900
2023-09-23T04:55:01.784Z,372398369,-804068915
2023-09-23T06:27:04.395Z,372398436,-804068887
2023-09-23T08:28:44.387Z,372397567,-804068713
2023-09-23T10:16:21.051Z,372398437,-804068879
2023-09-23T10:48:26.652Z,372398437,-804068879
2023-09-23T11:03:38.110Z,372398407,-804068808
2023-09-23T11:33:27.592Z,372398407,-804068808
2023-09-23T11:41:53.428Z,372398638,-804069165
2023-09-23T12:47:49.004Z,372398403,-804068804
2023-09-23T13:04:28.041Z,372398403,-804068804
2023-09-23T13:34:17.508Z,372398403,-804068804
2023-09-23T13:41:53.174Z,372398436,-804068921
2023-09-23T14:26:49.699Z,372398435,-804068874
2023-09-23T14:27:14.490Z,372398426,-804068902
2023-09-23T14:30:01.515Z,372398456,-804068954
2023-09-23T14:32:49.074Z,372347582,-804109173
2023-09-23T14:33:56.407Z,372347582,-804109173
2023-09-23T14:34:54.512Z,372398479,-804068954
2023-09-23T14:48:53.463Z,372398528,-804069530
2023-09-23T15:03:45.805Z,372398160,-804069261
